,CS textfield,BB textfield,Stack,Head angle,Head tube length textfield,Seat stay junction0,Seat tube length,Seat angle,DT Length,FORK0R,BB diameter,ttd,dtd,csd,ssd,Chain stay position on BB,SSTopZOFFSET,Head tube upper extension2,Seat tube extension2,Head tube lower extension2,SEATSTAYbrdgshift,CHAINSTAYbrdgshift,SEATSTAYbrdgdia1,CHAINSTAYbrdgdia1,SEATSTAYbrdgCheck,CHAINSTAYbrdgCheck,Dropout spacing,Wall thickness Bottom Bracket,Wall thickness Top tube,Wall thickness Head tube,Wall thickness Down tube,Wall thickness Chain stay,Wall thickness Seat stay,Wall thickness Seat tube,Wheel diameter front,RDBSD,Wheel diameter rear,FDBSD,Display AEROBARS,BB length,Head tube diameter,Wheel cut,Seat tube diameter,bottle SEATTUBE0 show,bottle DOWNTUBE0 show,Front Fender include,Rear Fender include,BELTorCHAIN,Number of cogs,Number of chainrings,Display RACK,FIRST color R_RGB,FIRST color G_RGB,FIRST color B_RGB,SPOKES composite front,SPOKES composite rear,SBLADEW front,SBLADEW rear,Saddle length,Saddle height,Down tube diameter,Seatpost LENGTH,MATERIAL OHCLASS: ALUMINIUM,MATERIAL OHCLASS: BAMBOO,MATERIAL OHCLASS: CARBON,MATERIAL OHCLASS: OTHER,MATERIAL OHCLASS: STEEL,MATERIAL OHCLASS: TITANIUM,Head tube type OHCLASS: 0,Head tube type OHCLASS: 1,Head tube type OHCLASS: 2,Head tube type OHCLASS: 3,RIM_STYLE front OHCLASS: DISC,RIM_STYLE front OHCLASS: SPOKED,RIM_STYLE front OHCLASS: TRISPOKE,RIM_STYLE rear OHCLASS: DISC,RIM_STYLE rear OHCLASS: SPOKED,RIM_STYLE rear OHCLASS: TRISPOKE,Handlebar style OHCLASS: 0,Handlebar style OHCLASS: 1,Handlebar style OHCLASS: 2,Stem kind OHCLASS: 0,Stem kind OHCLASS: 1,Stem kind OHCLASS: 2,Fork type OHCLASS: 0,Fork type OHCLASS: 1,Fork type OHCLASS: 2,Seat tube type OHCLASS: 0,Seat tube type OHCLASS: 1,Seat tube type OHCLASS: 2
4464,460.0,47.0,528.0086,70.0,110.2,45.0,468.9,75.0,608.89307,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,31.4,48.9,46.9,330.0,350.0,16.0,18.0,1.0,1.0,130.0,3.76855198846927,2.173020176800905,0.6015507609020951,0.8736114477730744,4.8189905262801185,2.4999724684789273,2.7401630671487176,658.0,99.0,658.0,99.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,51.0,102.0,1.0,1.0,80.0,80.0,298.0,610.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1420,400.0,60.0,572.16956,74.5,117.8,45.0,509.1,74.0,673.9789,0.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,33.2,49.1,52.8,330.0,300.0,16.0,18.0,0.0,0.0,120.0,4.596742208687529,2.101270455535813,1.7314802986312625,3.1847230326222027,0.8121148332543952,2.7148413253136865,0.5472453340848277,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,40.0,80.0,298.0,650.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
611,400.0,20.0,537.9657,72.0,150.0,295.0,675.0,72.0,614.0022,45.0,46.0,31.2,36.5,20.0,14.0,15.0,7.0,40.0,285.0,50.0,330.0,300.0,16.0,18.0,0.0,0.0,135.0,0.9885060781336211,0.23378586769101017,0.327764620954214,0.37002375306828594,1.3758218544452243,0.7990486831504398,0.49329927898011394,650.0,91.0,650.0,91.0,0.0,68.0,46.0,692.0,37.0,0.0,0.0,1.0,1.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,298.0,750.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
300,404.0,62.0,543.82556,72.0,135.3,45.0,447.2,72.0,587.6705,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,25.5,34.2,42.8,330.0,350.0,16.0,18.0,0.0,0.0,130.0,1.4845754542616179,1.4075243846359413,3.26077111928273,2.0345741983414145,1.5118808499946976,0.5676071190043492,0.45735820793426973,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,255.0,0.0,51.0,1.0,1.0,80.0,80.0,278.0,636.0,34.9,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
591,430.0,45.0,588.7984,72.5,165.0,50.0,565.0,73.0,637.092,45.0,40.0,35.0,40.0,30.0,14.0,15.0,9.0,33.7,36.8,39.8,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2.4307058016073273,1.5633642047425633,0.6609233776936689,3.471065846827149,0.6319934823241353,3.6269219813224622,2.138629260655656,700.0,78.0,700.0,78.0,0.0,68.0,45.0,692.0,28.6,0.0,0.0,1.0,1.0,1.0,9.0,1.0,0.0,255.0,102.0,0.0,1.0,1.0,80.0,80.0,298.0,810.0,34.9,330.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
570,405.04,70.0,593.53656,73.0,145.0,65.0,515.0,74.0,648.03705,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,33.9,49.0,49.4,330.0,300.0,16.0,18.0,0.0,0.0,130.0,4.212408632460525,1.1960508614368786,5.637795632915481,2.997763525295122,3.4649291810713208,2.676436643707612,1.3965323423330713,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,9.0,1.0,0.0,51.0,255.0,255.0,1.0,1.0,80.0,80.0,278.0,857.0,34.9,300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1716,350.0,0.0,500.4817,70.5,115.0,60.0,301.0,71.0,596.1464,45.0,40.0,30.2,45.0,27.5,19.0,15.0,9.0,30.8,39.0,43.7,330.0,300.0,16.0,18.0,0.0,0.0,135.0,7.472011942109498,3.8783788054239206,2.093927828143331,5.189945936593784,3.8851571985985154,5.759390055906682,1.752909814325967,611.0,104.0,611.0,104.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,153.0,1.0,1.0,80.0,80.0,230.0,360.0,35.0,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2088,425.0,66.0,599.37286,72.0,135.0,90.0,480.0,73.0,658.77136,45.0,40.0,20.7,36.5,23.35,12.5,15.0,9.0,25.1,87.0,44.7,330.0,350.0,16.0,18.0,0.0,0.0,130.0,7.519314505663208,3.234502355221554,2.739666256987759,4.4010467681335825,1.0908877697318802,3.435585944944715,4.034362295332973,689.0,67.0,689.0,67.0,0.0,68.0,36.0,692.0,32.7,0.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,278.0,753.0,38.0,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2158,405.0,70.0,593.53656,73.0,145.0,45.0,515.3,74.0,654.3957,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,28.9,49.3,49.3,330.0,350.0,16.0,18.0,1.0,1.0,130.0,2.693292689410328,0.42706680246153444,1.8762371145526158,0.791099229151744,1.9518016907195133,0.6845290182099749,1.7195256522480424,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,51.0,153.0,1.0,1.0,80.0,80.0,298.0,751.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3173,405.0,70.0,550.285,71.5,114.4,108.0,534.8,73.5,628.1814,45.0,40.0,32.2,36.5,26.5,16.0,15.0,9.0,36.3,44.8,41.8,330.0,350.0,16.0,18.0,1.0,1.0,130.0,4.880718383101388,0.7635074960157848,4.250245829189026,0.6993291808546896,2.3051016419165093,1.131017332549818,1.850722041691323,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,51.0,51.0,51.0,1.0,1.0,80.0,80.0,275.0,718.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1876,423.0,74.0,576.4635,72.0,125.0,45.0,567.1,73.0,645.2584,45.0,40.0,29.5,35.0,22.5,13.0,15.0,9.0,38.2,47.1,49.5,330.0,350.0,16.0,18.0,0.0,0.0,130.0,13.063822128776781,10.068135935783614,5.767894896124011,2.019671549313126,5.45775113978794,2.2693757999283353,4.349940398000942,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,27.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,204.0,204.0,255.0,1.0,1.0,80.0,80.0,278.0,718.0,35.0,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3972,390.0,60.0,558.5876,71.5,152.5,105.0,460.0,75.0,615.3864,45.0,40.0,27.45,45.025,26.0,11.0,15.0,9.0,31.7,10.0,40.0,330.0,350.0,16.0,18.0,1.0,1.0,130.0,6.329004858340354,2.7501000299863065,1.4739966238559568,1.2942988437539231,2.196135655017225,1.9967979957935,2.525196307427663,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,27.2,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,51.0,51.0,51.0,1.0,1.0,80.0,80.0,265.0,718.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2931,405.0,70.0,560.46796,77.5,116.4,200.0,670.0,75.0,646.8955,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,0.0,120.0,40.0,330.0,350.0,16.0,18.0,1.0,1.0,130.0,23.017533363683317,3.1594153894289634,10.448224300911834,1.9362199183962963,13.762387742951326,7.518276932288875,8.895162742307965,674.0,52.0,674.0,52.0,1.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,275.0,712.0,34.9,330.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1921,405.0,68.04161,606.55115,74.719,170.0,150.0,620.5,74.219,667.1794,30.0,40.0,33.1,36.5,23.35,13.0,15.0,9.0,43.6,50.6,52.3,330.0,350.0,16.0,18.0,0.0,0.0,130.0,4.65018968787601,2.6960074918335053,1.146971206444784,1.4519822888567662,2.482440720615366,3.190925193302673,1.0573795769039116,674.0,52.0,674.0,52.0,1.0,68.0,55.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,204.0,1.0,1.0,80.0,80.0,275.0,841.0,34.9,300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2975,380.0,30.0,550.97955,75.0,148.0,45.0,590.0,75.0,611.32104,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,28.9,49.2,49.0,330.0,350.0,16.0,18.0,1.0,1.0,120.0,9.294553547555873,3.461135635223494,8.555142123788128,29.256119717834057,20.094870944050772,11.791861659616231,5.024224767407478,674.0,52.0,674.0,52.0,0.0,68.0,40.0,692.0,34.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,102.0,1.0,1.0,80.0,80.0,300.0,778.0,50.0,330.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
198,350.0,0.0,461.8649,75.0,177.4,55.0,350.0,74.0,577.6766,45.0,40.0,27.7,40.0,25.0,13.0,15.0,9.0,155.5,50.0,110.5,330.0,350.0,16.0,18.0,0.0,0.0,130.0,1.2432152429926442,1.2158624268759712,0.5662449678224079,0.2675716104600287,2.741016487688087,0.6905172412883398,0.958634533108679,475.0,100.0,475.0,100.0,0.0,70.0,45.0,692.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,255.0,255.0,255.0,3.0,3.0,25.0,25.0,278.0,718.0,34.9,150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3894,445.0,5.0,553.1142,72.0,145.0,45.0,357.5,71.5,695.28516,45.0,40.0,60.1,61.5,28.35,18.0,15.0,9.0,46.5,47.5,69.2,330.0,300.0,16.0,18.0,0.0,0.0,135.0,3.293680829625728,1.368898602797301,2.1432586605776263,0.7472701438042648,2.7008141518771445,0.888460842237648,0.6091268192490301,750.0,128.0,750.0,128.0,0.0,68.0,55.0,692.0,41.8,0.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,278.0,500.0,34.9,250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1826,388.3,70.7,649.1515,73.095,201.1,45.0,515.1,78.595,681.4019,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,31.7,51.7,47.4,330.0,350.0,16.0,18.0,0.0,0.0,130.0,1.3745492223284828,0.2139461684336763,1.1884213277440214,0.38214020902087137,0.5406351688939348,0.7800269987414598,0.6360068473760646,674.0,52.0,674.0,52.0,1.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,204.0,255.0,255.0,1.0,1.0,80.0,80.0,278.0,650.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1780,480.0,0.0,530.90015,73.0,152.7,45.0,489.8,90.0,608.12384,45.0,60.0,42.7,36.5,30.0,13.0,15.0,9.0,83.2,64.8,95.3,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.363218499382809,0.7073201930942657,0.8988127702860708,0.2362005837467938,1.4536844594039504,1.1722079617189614,0.8354617123877877,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,60.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,278.0,718.0,60.0,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1438,666.0,100.0,608.0458,55.0,200.0,70.0,474.2,45.0,616.934,45.0,40.0,67.7,36.5,110.0,61.5,15.0,9.0,64.3,94.2,71.3,330.0,300.0,16.0,18.0,0.0,0.0,130.0,0.9007529292330767,1.0625022983497177,0.7456006726814606,0.322289976635211,0.17878917266789196,0.47641790588856864,0.21854032961748782,680.0,121.0,680.0,121.0,0.0,68.0,45.0,692.0,110.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,1.0,80.0,80.0,278.0,565.0,110.0,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4334,463.0,55.0,554.3228,70.5,125.0,45.0,552.3,72.0,634.19824,50.0,40.0,28.6,36.5,18.5,13.0,15.0,0.0,32.3,47.3,37.3,330.0,350.0,16.0,18.0,1.0,1.0,126.0,3.342040520345329,0.41082566519132224,0.5770609105398395,1.1701071231086544,1.0247489476095344,0.503393784995203,2.1707734860039833,670.0,48.0,670.0,48.0,0.0,68.0,33.0,692.0,28.6,0.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0,247.0,186.0,191.0,1.0,1.0,80.0,80.0,290.0,665.0,28.6,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
120,415.0,57.0,621.95935,77.5,180.0,60.0,568.7,75.5,678.82434,45.0,40.0,35.2,36.5,27.0,20.0,15.0,9.0,61.5,48.7,68.6,330.0,350.0,16.0,18.0,0.0,0.0,130.0,35.53707852343132,56.51818932400666,39.661752253057834,29.871323413786197,22.690931599319274,27.031061080720796,15.723087983345284,674.0,52.0,674.0,52.0,0.0,68.0,50.0,692.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102.0,51.0,0.0,1.0,1.0,80.0,80.0,278.0,718.0,50.0,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
265,425.0,70.0,626.2933,72.0,181.6,45.0,593.2,73.0,666.7857,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,37.6,33.2,47.2,330.0,350.0,16.0,18.0,0.0,0.0,130.0,4.037636082438603,3.627109808371878,5.849834814579379,6.159613100984676,2.353031453579209,7.155898857405637,1.3138958204538176,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,255.0,0.0,51.0,1.0,1.0,80.0,80.0,278.0,800.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
602,460.0,61.0,558.11816,73.0,98.4,40.0,538.9,73.0,650.6225,58.0,38.1,25.4,34.0,17.35,10.5,15.0,10.6,28.1,18.9,36.2,330.0,300.0,16.0,18.0,0.0,0.0,130.0,12.389218968780636,0.6746000683230169,5.829666147261062,1.1022874443435526,1.4492455360477694,2.5406005351867904,2.917456111067822,680.0,58.0,680.0,58.0,0.0,68.0,31.7,692.0,28.6,0.0,0.0,1.0,1.0,1.0,9.0,2.0,0.0,0.0,0.0,153.0,1.0,1.0,80.0,80.0,298.0,650.0,28.6,140.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3869,405.0,70.0,555.3297,71.0,110.8,45.0,513.3,74.5,631.1443,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,31.8,48.3,49.0,330.0,350.0,16.0,18.0,1.0,1.0,130.0,12.288369166119667,4.835485990161355,1.637162086353602,4.927841889120453,3.8540227370479236,2.6289858190795723,2.0586884265433487,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,51.0,102.0,1.0,1.0,80.0,80.0,298.0,720.0,34.9,330.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
910,406.0,70.0,576.4187,73.0,129.8,45.0,581.3,71.0,645.69855,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,33.6,31.3,42.2,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2.859475812435373,1.6730326677710903,4.0084192053341825,3.508597711052603,1.3956654477587485,1.1273756398944257,2.429595045176063,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,10.0,1.0,0.0,204.0,204.0,255.0,1.0,1.0,80.0,80.0,278.0,700.0,31.8,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3846,481.05,60.0,576.5391,72.0,88.9,45.0,581.8,73.0,690.2094,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,34.0,41.8,46.1,330.0,350.0,16.0,18.0,1.0,1.0,135.0,23.726875353641713,4.800424594900098,2.5867140976714453,7.411816187053486,11.672966821549,2.8252267399432966,4.749009699191808,766.0,144.0,766.0,144.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,66.0,34.0,65.0,1.0,1.0,80.0,80.0,298.0,770.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4062,490.0,35.0,582.50604,68.5,155.5,30.0,560.0,64.0,627.7666,90.0,39.99,28.6,36.5,19.15,13.4,15.0,22.5,30.0,20.0,35.0,330.0,383.0,16.85,16.85,1.0,1.0,120.0,1.3635965853524035,1.32934024317292,1.213178660371737,1.153680097515388,0.7661597473086058,1.0263470196335327,0.2778964285072671,695.0,60.0,695.0,60.0,0.0,77.5,32.45,692.0,28.85,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,161.0,255.0,153.0,1.0,1.0,80.0,80.0,298.0,705.0,29.05,250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1062,1050.0,-381.2,50.054287,72.0,130.8,44.92,27.1,71.0,100.158005,30.0,38.1,22.7,34.0,23.0,15.425,5.0,30.0,5.0,17.1,20.0,330.0,300.0,16.0,18.0,0.0,0.0,130.0,6.982870370689744,1.4562788422150892,1.8175501760594992,2.096322385316607,0.4895076432120827,4.681403928675183,4.514677847806608,497.5,91.5,497.5,91.5,0.0,68.0,31.8,692.0,31.8,0.0,0.0,1.0,1.0,1.0,5.0,2.0,1.0,51.0,102.0,0.0,3.0,3.0,40.0,40.0,340.0,760.0,20.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1389,425.0,66.0,565.1111,72.0,100.5,45.0,548.0,73.5,640.3426,44.0,40.0,30.65,42.9,23.35,15.0,15.0,12.3,35.0,38.0,40.0,330.0,300.0,16.0,18.0,0.0,0.0,130.0,11.333945908024422,2.4859350583782636,0.912059675160852,2.655317090805847,7.3795284666586305,3.143720937672998,0.5911745442467701,685.0,63.0,685.0,63.0,0.0,68.0,36.0,692.0,28.6,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,255.0,153.0,51.0,1.0,1.0,80.0,80.0,278.0,680.0,28.75,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
326,440.0,70.0,585.6574,71.5,140.0,45.0,572.0,73.5,644.9002,45.0,55.0,32.7,36.5,20.0,16.5,15.0,9.0,37.2,67.0,49.7,330.0,350.0,16.0,18.0,0.0,0.0,130.0,8.170745874551443,3.4194272691578473,0.24326528207736325,1.464035141969523,0.808155953195612,1.7952775397396412,1.6653165949450237,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,40.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,255.0,204.0,51.0,1.0,1.0,80.0,80.0,278.0,718.0,40.0,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4278,463.0,55.0,550.33057,72.0,119.2,45.0,591.5,71.0,630.1697,45.0,40.0,28.6,36.5,18.5,13.0,15.0,9.0,33.1,46.5,38.6,330.0,350.0,16.0,18.0,1.0,1.0,126.0,4.567342169632796,0.613677151321205,1.4531997991361676,1.9203782197648,4.930396286284321,1.9141245087941923,1.3002849011933735,670.0,48.0,670.0,48.0,0.0,68.0,33.0,692.0,28.6,0.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,153.0,153.0,1.0,1.0,80.0,80.0,290.0,665.0,28.6,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
